gene	symbol	TV_pcor_estimate	TV_pcor_p.adj	TV_aov_cell_p.adj	TV_aov_infection_p.adj	TV_aov_infection_mean_logFC	TV_aov_cell.infection_p.adj	DMelNV_pcor_estimate	DMelNV_pcor_p.adj	DMelNV_aov_cell_p.adj	DMelNV_aov_infection_p.adj	DMelNV_aov_infection_mean_logFC	DMelNV_aov_cell.infection_p.adj
Dmel_CG6395	Csp	-0.051536820471647	1	0.0000000000000000000111636741648383	1	NA	1	-0.369422818454393	1	0.000000000000000277765921108223	1	NA	1
Dmel_CG6838	ArfGAP3	-0.0558349217632284	1	0.907264975045804	1	NA	1	0.286698566974687	1	1	1	NA	1
Dmel_CG11352	jim	-0.013070042094611	1	0.00000000000000000000000000000000000000000000000000000000000000000016530734628829	1	NA	1	-0.167257922503977	1	0.000000000000000000000000000000000000000000000000164393865612144	1	NA	1
Dmel_CG33169	CG33169	-0.0349778453238405	1	0.00000000000000000000000000000184016444687746	1	NA	1	-0.00185004814426908	1	0.0000000000000000000000000654291529239436	1	NA	1
Dmel_CG33170	CG33170	-0.019725888476589	1	0.000000000000000000000000000000000000000000000262823457269666	1	NA	1	-0.013563710079126	1	0.00000000000000000000000000011699788986766	1	NA	1
Dmel_CG11137	CG11137	0.00711401073935766	1	0.000000000000000000000811879829074076	0.259109048243845	NA	1	-0.351723063579441	1	0.000000000000000000000504909382431271	1	NA	1
Dmel_CG8385	Arf79F	-0.0513942834235652	1	0.00000000000000000000000000000000000000000000000000000000000175662563707479	0.010193100531617	-0.0700819312102678	1	-0.145915396613868	1	0.00000000000000000000000000000000000000000000000000000000670670775859585	1	NA	1
Dmel_CG17521	RpL10	-0.0257286093959184	1	1.8385763659521e-264	1	NA	1	-0.392172773763347	1	1.12910269266831e-232	0.00117989577629235	-0.263489368965029	0.0894814857931473
Dmel_CG17520	CkIIalpha	-0.0152073337610595	1	0.000000000000000000000881271984064677	1	NA	1	-0.0274699077858433	1	0.000000000000000085503192466666	1	NA	1
Dmel_CG17947	alpha-Cat	-0.0341721481817016	1	0.000000000000000000000000000522918100356547	1	NA	1	-0.114161116792703	1	0.00000000000000000000043592014668748	1	NA	1
Dmel_CG32230	ND-MLRQ	0.0134345807641991	1	1.00419657641076e-278	1	NA	1	-0.609520364491684	0.012891825068954	1.2487393441925e-232	0.0175856459468211	-0.194079543692818	1
Dmel_CG17454	CG17454	-0.027431494587138	1	0.27238704216548	1	NA	1	0.12381366445295	1	1	1	NA	1
Dmel_CG40045	CG40045	-0.0293337252063076	1	0.00000000000000130049028914025	1	NA	1	-0.341437815085483	1	0.00000000000299129278505751	1	NA	1
Dmel_CG40049	mRpS5	-0.0290591366304657	1	0.0000000000000000000000000000270750064459445	1	NA	1	-0.130667040309199	1	0.0000000000000000000000125079646243759	1	NA	1
Dmel_CG40002	ND-AGGG	0.0131570343203301	1	0.00000000000000000000000000000000781098642878975	1	NA	1	-0.368614449179152	1	0.000000000000000000000000000257264593189694	1	NA	1
Dmel_CG41623	UQCR-11	0.0603819149622061	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000209794441547504	1	NA	1	-0.641897268941245	0.00293637429353781	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000277610349093144	0.00295380898666805	-0.158755313374966	1
Dmel_CG40178	CG40178	-0.0650267483020091	1	0.000000000000000322764905523757	1	NA	1	-0.312540779376133	1	0.00000000250448196993253	1	NA	1
Dmel_CG40228	CG40228	0.0483920792468204	1	0.000000000000000411284771481313	1	NA	1	-0.166676674563579	1	0.000000183236261220452	1	NA	1
Dmel_CG17420	RpL15	0.0590960380613898	1	7.53525152006928e-264	1	NA	1	-0.481051281085276	1	2.09681635755527e-232	0.000168206356239805	-0.344275222926684	1
Dmel_CG17023	Dbp80	-0.0240129670173889	1	0.0000000559952135668025	1	NA	1	0.105825967347353	1	0.00000145949506820494	1	NA	1
Dmel_CG10837	eIF4B	-0.0169736239630497	1	0.0000000000000000000005261871634114	1	NA	1	0.188133337918944	1	0.000000000000172717670352285	1	NA	1
Dmel_CG17514	CG17514	-0.0159902691541831	1	0.00000000000000000000000000000266661726313971	1	NA	1	-0.054549738220805	1	0.00000000000000000000000534070256405004	1	NA	1
Dmel_CG40411	Parp	0.00683734396592222	1	0.000274064159712506	1	NA	1	-0.141433313514081	1	0.0227603461346359	1	NA	1
Dmel_CG40410	Alg-2	0.0241938274359363	1	0.000000000000000000000000000825107618460746	1	NA	1	-0.777188621595682	0.000000501545443590254	0.00000000000000000466174824849547	1	NA	1
Dmel_CG40451	Tim17b	0.0270168270276245	1	0.0000000000000110236121050735	1	NA	1	-0.281459518852194	1	0.0000000000500817809556365	1	NA	1
Dmel_CG41128	CG41128	0.0115065381996158	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032652977659539	1	NA	1	-0.63497032016215	0.00408780569110037	0.000000000000000000000000000000000000000000000000000000000000000000000000315368195970756	1	NA	1
Dmel_CG9779	Vps24	-0.00670369581438362	1	0.0000000000000000000486726132388337	0.477396371168515	NA	1	0.235730452506927	1	0.000000000000000405974239091301	1	NA	1
Dmel_CG9776	CG9776	0.00203192845671905	1	0.628468279795694	1	NA	1	-0.0844484650067909	1	0.324612803139362	1	NA	1
Dmel_CG14648	lost	-0.0619420503803666	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000130399699697019	1	NA	1	0.290451577489618	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000109727982397397	0.266736167010914	NA	1
Dmel_CG9805	eIF3a	-0.0540400445197962	1	0.00000000258380247779185	1	NA	1	0.150310657853472	1	0.000000176356929589613	1	NA	1
Dmel_CG31522	CG31522	-0.0531010048317735	1	0.0000000000000000000000000000000000000000000000000000000000000579414939253623	1	NA	1	-0.0907661923603424	1	0.00000000000000000000000000000000000000000000000000000200822601461071	1	NA	1
Dmel_CG1059	Karybeta3	0.0156715116097691	1	0.0000000000614503210574882	1	NA	1	0.0493745067689531	1	0.0000000010752847935711	1	NA	1
Dmel_CG9769	eIF3f1	-0.0485675272553126	1	0.00000000000000000000000167189778236207	1	NA	1	-0.121652692328891	1	0.000000000000000000000192149632841987	1	NA	1
Dmel_CG9765	tacc	-0.0508162569139079	1	0.00000000132937451145087	1	NA	1	-0.115617813311453	1	0.000000000358249110506161	1	NA	1
Dmel_CG2530	corto	-0.023598743924686	1	0.0000000000000000000246158984821776	1	NA	1	-0.205235334216148	1	0.0000000000000000198238297588242	1	NA	1
Dmel_CG12163	CG12163	-0.0570314640420379	1	0.0000000000000000000000001641360634927	1	NA	1	-0.324890658785992	1	0.000000000000000000000578889937222051	1	NA	1
Dmel_CG32464	mtd	-0.0639937243933649	1	0.000000000000000000000000000000000000000000000000000654175240225232	1	NA	1	-0.127374651704552	1	0.0000000000000000000000000000000000000000000000412208282831162	1	NA	1
Dmel_CG1161	CG1161	-0.0407054460199289	1	0.00000230865799205983	1	NA	1	-0.29762416866289	1	0.00000141700286811571	1	NA	1
Dmel_CG12000	Prosbeta7	-0.108949591150613	1	0.00000000000000000000000000000000000000000000000302928673247547	1	NA	1	-0.250119529168865	1	0.00000000000000000000000000000000000001116492538281	1	NA	1
Dmel_CG1163	RpII18	-0.0207262245850871	1	0.0000000000000000363599263077344	1	NA	1	-0.115337910574773	1	0.00000000000000100529895942062	1	NA	1
Dmel_CG1168	7B2	-0.138601361375829	0.168340379444294	0	1	NA	0.742874475968213	-0.849160425276166	0.000000000246840809882172	0	0.0000000000000000000000000000000000000000000000027373486336736	-0.458540720717592	0.0000000566454712554987
Dmel_CG2099	RpL35A	-0.00669471732456719	1	1.07167973885385e-235	1	NA	1	-0.577876767797976	0.047116179433608	2.17335902966353e-215	0.0000000255580853616242	-0.210823658778109	1
Dmel_CG2152	Pcmt	-0.026215312932227	1	0.213130649027963	1	NA	1	-0.261668811679196	1	1	1	NA	1
Dmel_CG1081	Rheb	-0.0567964893080524	1	0.0000000000304293688108741	1	NA	1	-0.326128998970916	1	0.0000000277268863005475	1	NA	1
Dmel_CG1088	Vha26	-0.048263864268385	1	0.00000000000000530585152192955	1	NA	1	-0.501742854012483	0.65081358746653	0.0000000279745550240852	1	NA	1
Dmel_CG2922	kra	-0.0699909779274077	1	0.0000000000000000000000000000000000000000102495678769283	1	NA	1	-0.0676475645199028	1	0.0000000000000000000000000000148879104039122	1	NA	1
Dmel_CG2161	Rga	-0.112815236410618	1	0.116237185299479	1	NA	1	-0.126426061875536	1	1	1	NA	1
Dmel_CG1475	RpL13A	-0.0560767397163484	1	0	1	NA	1	-0.690771080590666	0.000220051031995425	0	0.0000000000000000039359779212836	-0.331485479208904	0.130268911343386
Dmel_CG31549	CG31549	-0.0766461218103455	1	0.0000000000149806432194924	1	NA	1	0.170076176963442	1	0.000000210267956288774	1	NA	1
Dmel_CG12171	CG12171	-0.0656184740063886	1	0.00000000000000000000000000000179027495736124	1	NA	1	0.400686012222655	1	0.000000000000000000000000140772449402595	1	NA	1
Dmel_CG1250	Sec23	-0.107504985600528	1	0.000162362719262795	1	NA	1	0.282094484692892	1	0.0000278904344364878	1	NA	1
Dmel_CG2185	elm	-0.0223362510326011	1	0	1	NA	1	-0.183160768441681	1	0	1	NA	1
Dmel_CG2182	CG2182	-0.0144599020469932	1	0.000000011187272947781	1	NA	1	-0.093443458021189	1	0.0000000104369095988015	1	NA	0.731488125749385
Dmel_CG10279	Rm62	0.0542376217365067	1	0.0000000000000000000000000000000000000000000000000000000000000000143369472303448	1	NA	1	-0.384696517549106	1	0.000000000000000000000000000000000000000000000000204643028561934	1	NA	1
Dmel_CG1249	SmD2	-0.0167898815144965	1	0.00000000635020008489709	1	NA	1	-0.131824997038987	1	0.000000582051796014206	1	NA	1
Dmel_CG42724	CG42724	0.0144702548450797	1	0.230438799620804	1	NA	1	-0.0543923479425643	1	1	1	NA	1
Dmel_CG2358	twr	-0.0926959537621224	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000397059562595774	1	NA	1	-0.178386205567534	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000300334087148316	1	NA	1
Dmel_CG1943	CG1943	-0.0778000966329654	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000206897195230281	1	NA	1	0.0919203362527264	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000617229315171663	1	NA	1
Dmel_CG1101	Ref1	-0.054082879708943	1	0.000000330214628216883	1	NA	1	0.0702021648057933	1	0.000000825184201072573	1	NA	1
Dmel_CG1913	alphaTub84B	-0.138400801541993	0.172260336625777	1.07192026193309e-186	1	NA	1	-0.365999569550966	1	1.58441273636671e-157	1	NA	1
Dmel_CG2520	lap	-0.0325971271176118	1	1	1	NA	1	0.18741093908302	1	1	1	NA	1
Dmel_CG2512	alphaTub84D	-0.023861348888675	1	0.000000211890411237186	1	NA	1	-0.0428059540761677	1	0.000158821688440874	1	NA	1
Dmel_CG2957	mRpS9	-0.0282468091728465	1	0.000000104532839668179	1	NA	1	0.118481714849291	1	0.0000314056462186276	1	NA	1
Dmel_CG2846	CG2846	-0.0544470881182126	1	1.3526893358226e-185	1	NA	1	-0.300326490969646	1	3.00395973006789e-164	1	NA	1
Dmel_CG2791	CD98hc	-0.0220899460814427	1	0.00000000000000000000000000000000000000000000125582788826769	1	NA	1	0.161591131732367	1	0.000000000000000000000000000000000000429315219504552	1	NA	1
Dmel_CG7850	puc	-0.0461755105493112	1	0.0000000000000000000000000000000000000000000000000000597426458035137	1	NA	1	0.325115386647458	1	0.00000000000000000000000000000000000000000000000000353135263414955	1	NA	1
Dmel_CG9617	Sgt1	0.0129215740350821	1	0.0000000000000000000000457893321454258	1	NA	1	0.457520261192083	1	0.000000000000000000012144149104835	1	NA	1
Dmel_CG9603	COX7A	-0.0734028488302808	1	3.53008855934412e-306	1	NA	1	-0.668161346901113	0.000774342809114835	6.15609812538691e-240	0.0000000000401265066874931	-0.458187634264099	1
Dmel_CG7954	stck	-0.0334727117915648	1	0.0000000000000000000000488939628671745	1	NA	1	0.0582660386078155	1	0.0000000000000000154108198203423	1	NA	1
Dmel_CG11753	CG11753	-0.0174521762732434	1	0.0000000000000000000886112161605003	1	NA	1	-0.226462693906148	1	0.000000000000185840267372664	1	NA	0.10533859566229
Dmel_CG9748	bel	-0.0563624173315921	1	0.024976203551391	1	NA	1	0.380370722683807	1	0.015333303650419	1	NA	1
Dmel_CG8223	CG8223	-0.0256419721768361	1	0.065561474957954	1	NA	1	-0.153621822465669	1	1	1	NA	1
Dmel_CG8351	CCT7	-0.0375141601365894	1	0.00000000000000184590621325154	1	NA	1	0.273781683135006	1	0.00000000000000000548425832280909	1	NA	1
Dmel_CG9821	aqz	0.0804989455982587	1	2.26128086819699e-107	1	NA	1	-0.524677268077968	0.314884812691293	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000459507295885935	1	NA	1
Dmel_CG9836	IscU	-0.0446434352632424	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000409443844145181	1	NA	1	0.0339495539628127	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000156547661869252	1	NA	1
Dmel_CG11963	ScsbetaA	-0.0404365498793964	1	0.00000000000000000000000000000000000000000000000741091829005614	1	NA	1	0.16634795990137	1	0.0000000000000000000000000000000000000006069247979494	1	NA	1
Dmel_CG11981	Prosbeta3	-0.0726360704676122	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000900319760898584	1	NA	1	-0.153379558047629	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000569651827651999	1	NA	1
Dmel_CG9755	pum	0.0676303150830234	1	3.32153379807965e-183	1	NA	1	-0.341887746287933	1	2.00104205810157e-158	1	NA	1
Dmel_CG9745	D1	-0.0456885944200573	1	0.0000000541884393457452	1	NA	1	-0.0753635078431584	1	0.0000107679365006638	1	NA	1
Dmel_CG8444	ATP6AP2	-0.0197285678449827	1	0.00000000000000000000000000342774410751464	0.427087966572978	NA	1	-0.345313762853874	1	0.000000000000000000000431536841614704	1	NA	1
Dmel_CG45050	CG45050	0.0206843168187634	1	0.00000000000000000000000000000000000000000212484073041109	1	NA	1	0.163745609585743	1	0.00000000000000000000000000000465924914651009	1	NA	1
Dmel_CG34117	CG34117	-0.0736770848099586	1	0.0000142827857201076	1	NA	1	-0.162122376246013	1	0.00211054865056845	1	NA	1
Dmel_CG9354	RpL34b	-0.0471059916392996	1	1.42206577247017e-183	1	NA	1	-0.542600081647835	0.172039577075453	2.39627890414732e-161	1	NA	1
Dmel_CG8132	CG8132	0.036417260200858	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000308658028971427	1	NA	1	-0.182166655561728	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000119228171463715	1	NA	1
Dmel_CG42670	ps	-0.0464291917337276	1	0.000000000000000000000000000000000000000000657537659453244	1	NA	1	-0.399372514045383	1	0.000000000000000000000000000000000000000539041070302768	1	NA	1
Dmel_CG9373	rump	-0.0000521648694068428	1	0.000000000142457224151029	1	NA	1	-0.341290505099829	1	0.000000879908028377323	1	NA	1
Dmel_CG9375	Ras85D	-0.0125864233619953	1	1	1	NA	1	0.07654804178556	1	1	1	NA	1
Dmel_CG9381	mura	0.0312243095662515	1	1	1	NA	1	-0.0985597368006216	1	1	1	NA	1
Dmel_CG16788	RnpS1	0.0286803722643872	1	0.0842687153584179	1	NA	1	0.0545842501199442	1	0.811387481920928	1	NA	1
Dmel_CG9388	AP-1mu	0.0194145844647175	1	0.00028321817037271	1	NA	1	0.287254879738425	1	0.0230922495378076	1	NA	1
Dmel_CG9423	Kap-alpha3	-0.0607306022371615	1	0.0000289640602274358	1	NA	1	-0.170045582044698	1	0.000490653050326835	1	NA	1
Dmel_CG9429	Calr	0.0340028866642237	1	0	1	NA	1	-0.16243914057422	1	0	1	NA	1
Dmel_CG9434	Fst	-0.113514967629174	1	0	1	NA	1	0.178448681471856	1	0	1	NA	1
Dmel_CG16817	p23	0.0217288265736925	1	0.00000000000000000000000385660440785813	1	NA	1	-0.398462690150386	1	0.0000000000000000000258549223838956	1	NA	1
Dmel_CG33104	eca	-0.00639020588438531	1	0.000000000000000000000000000112219673218349	1	NA	1	0.162309480059005	1	0.000000000000000000000000000107577284955274	1	NA	1
Dmel_CG8495	RpS29	-0.0103483785682735	1	2.81353456302215e-295	1	NA	1	-0.411059168267973	1	1.96427031056728e-272	0.0000000875577112799497	-0.268401575182861	1
Dmel_CG34360	Glut4EF	-0.0922906208435168	1	0.000000000000000000000000402871942917019	1	NA	1	-0.324106912366114	1	0.0000000000000000000000039699267804236	1	NA	1
Dmel_CG6235	tws	0.042903809930068	1	0.0000000000000000000000000000000000000000393147962648191	1	NA	1	-0.244076510878661	1	0.000000000000000000000000000000287905350761393	1	NA	1
Dmel_CG17100	cwo	-0.0624436411791041	1	0.0000000000000378269098847356	1	NA	1	-0.128790515534232	1	0.000000000190759445398768	1	NA	1
Dmel_CG17136	Rbp1	-0.095516364191229	1	0.0000000706512739567456	1	NA	1	-0.119354715659409	1	0.0000126085221671362	1	NA	1
Dmel_CG42394	CG42394	-0.00589238077328224	1	0	1	NA	1	-0.416233699298379	1	0	1	NA	1
Dmel_CG6584	SelR	-0.00132055517944801	1	0.00000000000876529475917836	1	NA	1	0.0132251717487059	1	0.0000000225990733131825	1	NA	1
Dmel_CG6598	Fdh	-0.0491734574954232	1	0.000000000000000000853023258229726	1	NA	1	-0.318460280747979	1	0.000000000000000145058445485331	1	NA	1
Dmel_CG6666	SdhC	-0.0554422108387328	1	0.0000000000000000000000000309685335462701	1	NA	1	-0.305165412702068	1	0.0000000000000000000000372640714406684	1	NA	1
Dmel_CG4800	Tctp	0.0179412362099002	1	5.53864808750172e-142	1	NA	1	-0.288791035803352	1	1.7173257781044e-141	1	NA	1
Dmel_CG6684	RpS25	0.00158475554804195	1	2.34883893769749e-298	1	NA	1	-0.657032159823733	0.00138384885711942	3.86741196345089e-264	0.0000000000671109555854171	-0.293990754698078	1
Dmel_CG4863	RpL3	0.0160626228483233	1	1.58131906134949e-248	1	NA	1	-0.54999791125069	0.132702297589218	9.10362003705734e-230	0.0000421085640340342	-0.329284559267652	1
Dmel_CG17734	CG17734	-0.0107969213665849	1	6.9835366657708e-120	1	NA	1	0.00102299970292328	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000208964215386657	1	NA	1
Dmel_CG17228	pros	0.0864491837156645	1	6.28599096172746e-178	1	NA	1	-0.530269694880798	0.261704491253316	1.54743630077983e-156	0.427314591224848	NA	1
Dmel_CG6764	RpL24-like	-0.0557433324063041	1	0.0000000000000000000000000000243353622243713	1	NA	1	-0.275550579141224	1	0.00000000000000000000000832215257330722	1	NA	1
Dmel_CG6783	fabp	-0.0545741734163863	1	0	1	NA	1	-0.210008146338595	1	0	1	NA	1
Dmel_CG31363	Jupiter	-0.0941083092746531	1	0.000000000000000000000305516267168739	0.906299027749371	NA	1	0.0523200452733364	1	0.0000000000000000031522262818121	1	NA	1
Dmel_CG17358	Taf12	-0.00241547025736604	1	0.0871980729059507	1	NA	1	-0.384365509485269	1	1	1	NA	1
Dmel_CG17342	Lk6	-0.020995612213143	1	0.00000000000000000000000000000000000000000000000000000627290468918984	1	NA	1	-0.00108796216500576	1	0.000000000000000000000000000000000000463609836324076	0.380658258305676	NA	1
Dmel_CG6930	l(3)neo38	-0.0274931862457014	1	0.000000000000000000000000000000000000000000000000000000000000000000000772423574987528	1	NA	1	0.0893643256340097	1	0.000000000000000000000000000000000000000000000000000000000000000651131436470862	1	NA	1
Dmel_CG6946	glo	-0.0797241358862784	1	0.0000000199438896240946	0.0271232469849167	-0.028299820642234	1	-0.134660150480948	1	0.0010384645329597	1	NA	1
Dmel_CG14724	COX5A	-0.00646304102911267	1	1.23707708048364e-201	1	NA	1	-0.516727748357768	0.407359883217906	2.01220782652395e-173	0.0110674882307907	-0.241738050234988	1
Dmel_CG14734	Tk	0.0493558696195432	1	0	1	NA	0.00000322674944104172	-0.593256866922645	0.0255282408528336	0	0.0000213336421798046	-0.863226216184714	0.000722220771670234
Dmel_CG10091	GstD9	0.0021867109943889	1	0.00000000000000000000298418627398285	1	NA	1	0.254399728138214	1	0.0000000000000132482223573848	1	NA	1
Dmel_CG10045	GstD1	-0.0391026999493169	1	0	1	NA	1	0.331114780191867	1	0	1	NA	1
Dmel_CG12242	GstD5	-0.0804131052269296	1	0	0.730267468618246	NA	0.00262027918607754	0.644146650599243	0.00263258328546938	0	0.00000132482675948074	0.533410609114203	0.0000038281387258264
Dmel_CG11466	Cyp9f2	-0.0549032173903353	1	0	1	NA	1	-0.153345220319845	1	0	1	NA	1
Dmel_CG5196	CG5196	-0.00821402347766507	1	0.0000000000000328012491985407	1	NA	1	0.24315070270386	1	0.000000000000207500811174669	1	NA	1
Dmel_CG5663	Dip-C	-0.0135467254565068	1	1.6102328378861e-255	1	NA	1	-0.362286245981302	1	1.60597288134003e-196	1	NA	1
Dmel_CG17202	CG17202	-0.0228924426241283	1	0.986609231157532	1	NA	1	-0.23654401842805	1	1	1	NA	1
Dmel_CG5650	Pp1-87B	-0.0763483596676641	1	0.000487336123684447	1	NA	1	0.145734827876488	1	0.000507548233410967	1	NA	1
Dmel_CG5266	Prosalpha2	-0.0513278400891971	1	0.000000000000000000000000000000000000000000000000000000000170283557133194	1	NA	1	-0.0564277975574723	1	0.00000000000000000000000000000000000000000000000000550903607274479	1	NA	1
Dmel_CG5887	Desat1	-0.0396396817991571	1	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000180486151838296	1	NA	1	0.0304432996543329	1	0.00000000000000000000000000000000000000000000000000000000000009589990576103	1	NA	1
Dmel_CR32865	lncRNA:alphagamma-element:CR32865	0.0602974874779815	1	3.21399421684392e-180	1	NA	1	-0.240808531193011	1	6.69533323236843e-179	1	NA	1
Dmel_CG6489	Hsp70Bc	0.0468704398528552	1	1.10518025497163e-252	1	NA	1	-0.299645079095196	1	9.98997491232443e-247	1	NA	1
Dmel_CG17369	Vha55	-0.0851235944028841	1	0.0000000000000581721240444333	1	NA	1	-0.38853372272343	1	0.00000000386868110473038	1	NA	1
Dmel_CG6359	Snx3	-0.0192437613961943	1	0.00114753194164507	0.0018827822005854	-0.128351848943135	1	0.168804602143217	1	0.336838127444257	1	NA	1
Dmel_CG6188	Gnmt	-0.0241085846054108	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000885364383352399	1	NA	1	-0.321555205584212	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000725278244150094	1	NA	1
Dmel_CG6148	Past1	0.00558688114777398	1	0.0000000000000000000000000000000000000000000000000000000000000000000219730257886101	1	NA	1	0.376011607057247	1	0.0000000000000000000000000000000000000000000000000000000000239979984755875	1	NA	1
Dmel_CG7340	grsm	-0.106337749890537	1	0	1	NA	1	0.0198222750120948	1	2.65364811273383e-289	1	NA	1
Dmel_CG7583	CtBP	-0.0681427658321375	1	0.000000000000000000000000842757872282815	1	NA	1	0.256632167546521	1	0.00000000000000000914405564262057	1	NA	1
Dmel_CG7620	l(3)87Df	-0.0615148268430237	1	0.00000000000000000000000000000295706285944498	1	NA	1	-0.0181563879013115	1	0.00000000000000000000000273697377477122	1	NA	1
Dmel_CG9829	poly	-0.00741462067935895	1	0.000598727843512012	0.00120629719667178	-0.15937421341888	1	-0.410576520293684	1	0.996873872572314	1	NA	1
Dmel_CG8790	Dic1	0.0330947085220883	1	0.000000000000000000000000000000318087159671321	1	NA	1	-0.284959618567815	1	0.00000000000000000033287428907271	1	NA	1
Dmel_CG32854	mRpS21	0.0207142837511505	1	0.00000000000000228045153413421	1	NA	1	-0.19841742147346	1	0.000000000358091037949957	1	NA	1
Dmel_CG8863	Droj2	-0.0813907868676589	1	0.000000000000000000000000000000000000000000000000000000137056283364401	1	NA	1	0.25791470865766	1	0.00000000000000000000000000000000000000000000000000849464588574095	1	NA	1
Dmel_CG14375	CCHa2	-0.124461411654735	0.790810729510446	0	0.252862582448627	NA	0.000858153389417934	-0.239714061245758	1	0	1	NA	0.129643754563884
Dmel_CG33977	CG33977	0.0985022933709472	1	0.000000000000000000235539890565813	1	NA	1	-0.177637081918395	1	0.00000000000000457241170596828	1	NA	1
Dmel_CG16901	sqd	0.0157466773290263	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000141990311981639	1	NA	1	0.586557727558778	0.0334667029695863	0.00000000000000000000000000000000000000000000000000000000000000000000000000000242759271320549	1	NA	1
Dmel_CG9412	rin	0.0395629870181177	1	0.000000000000000000000000146105983918463	1	NA	1	-0.0650144493660876	1	0.000000000000000000000219612884232197	1	NA	1
Dmel_CG12749	Hrb87F	-0.0665187382547905	1	0.00000000000000000137445141676299	1	NA	1	-0.172518112027396	1	0.0000000000000666453795419134	1	NA	1
Dmel_CG10851	B52	-0.0382363237287002	1	0.000000000000000000000000670911250731211	1	NA	1	-0.142577602408687	1	0.00000000000000000048268102129074	1	NA	1
Dmel_CG12537	rdx	-0.0696110849430196	1	0.00000000000000000000000000000000308851566180702	1	NA	1	-0.234955546051556	1	0.000000000000000000000000319515794471796	1	NA	1
Dmel_CG9922	CG9922	0.0452980769731292	1	0.0396696056540904	1	NA	1	-0.138578932672932	1	1	1	NA	1
Dmel_CG14358	CCHa1	-0.10662493966135	1	0	1	NA	0.00000000000000178056002172537	0.18752183237757	1	0	0.0157567605993241	0.365065648171827	1
Dmel_CG8651	trx	0.0225283365852311	1	0.00000392632555021276	1	NA	1	-0.0735654654093823	1	0.00219301897388643	1	NA	1
Dmel_CG12207	red	-0.0407354225587246	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000338821513876458	0.339876623671258	NA	1	-0.158845927239058	1	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000450191708440082	1	NA	1
Dmel_CG3321	ATPsynE	0.0869900940816037	1	1.7481637702665e-130	1	NA	1	-0.589431031671728	0.0298192841420972	1.81986825476857e-106	1	NA	1
Dmel_CG34389	cv-c	-0.0592161371376908	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000424491395946261	1	NA	1	0.0357366409302668	1	0.00000000000000000000000000000000000000000000000000000000000000000000000000000136695486702473	1	NA	1
Dmel_CG3379	His4r	0.11656633990553	1	2.25525702710149e-126	1	NA	0.52343710425841	-0.725912886241801	0.0000244553515411224	7.28204574002342e-117	0.0000000000000215657970234388	-0.45264220222693	0.701518250063881
Dmel_CG7832	l(3)L1231	-0.0243281361499925	1	0.000000150061984255092	1	NA	1	0.139739030477038	1	0.0011330576240942	1	NA	1
Dmel_CG7425	eff	-0.0162199142434139	1	0.0000000000000000000000000000000000000000000000000000172384835632757	1	NA	1	-0.335934241615659	1	0.00000000000000000000000000000000000000000000000000123216947930833	1	NA	1
Dmel_CG43162	jvl	-0.0199722796861149	1	0.00000000000000383968348964472	1	NA	1	0.193918481299145	1	0.0000000000459713295611386	1	NA	1
Dmel_CG7390	smp-30	-0.0487980570174619	1	0	1	NA	1	-0.488457803247193	0.968743774133496	0	0.001104185474362	-0.516569712642398	0.0460689200724578
Dmel_CG3731	UQCR-C1	-0.0596108645720144	1	0.0000000000000000000000000000000000000000000000000000000000000000000000378285540995548	1	NA	1	-0.118666873886623	1	0.000000000000000000000000000000000000000000000000000000000550766636840035	1	NA	1
Dmel_CG7007	VhaPPA1-1	-0.00799584730704053	1	0.00000000000000000000000000000000000824081715095496	1	NA	1	-0.3775160198443	1	0.00000000000000000000000114944835038023	1	NA	1
Dmel_CG42542	CG42542	-0.00946045454712724	1	0.00140554288966431	1	NA	1	-0.260106388257427	1	0.0015366552808216	1	NA	1
